Date,Ticker,Action,Shares,Price,Total
1996-10-23,Stock_10,BUY,100,218.35474003621212,-21835.474003621213
1996-10-23,Stock_11,SELL,100,312.7821465578579,31278.214655785792
1996-10-28,Stock_01,BUY,100,167.49765904880513,-16749.765904880514
1996-10-28,Stock_11,SELL,100,314.30793050315543,31430.793050315544
1996-11-01,Stock_06,BUY,100,150.7897094472518,-15078.970944725179
1996-11-01,Stock_08,SELL,100,131.06236002453474,13106.236002453474
1996-11-04,Stock_01,BUY,100,164.62772276305228,-16462.772276305226
1996-11-04,Stock_10,SELL,100,214.80931336738024,21480.931336738024
1996-11-05,Stock_02,SELL,100,151.90004896044962,15190.004896044962
1996-11-05,Stock_09,BUY,100,210.8204767208949,-21082.04767208949
1996-11-07,Stock_02,SELL,100,149.33223027050772,14933.223027050772
1996-11-07,Stock_09,BUY,100,203.77694882156857,-20377.69488215686
1996-11-12,Stock_11,SELL,100,303.47499065378946,30347.499065378946
1996-11-12,Stock_14,BUY,100,341.31509430259257,-34131.509430259255
1996-11-15,Stock_10,SELL,100,205.00733104677693,20500.733104677693
1996-11-15,Stock_11,BUY,200,299.2028215815365,-59840.564316307304
1996-11-15,Stock_14,SELL,100,343.52107497759374,34352.107497759374
1996-11-19,Stock_02,BUY,100,147.44652079474315,-14744.652079474316
1996-11-19,Stock_03,SELL,100,189.7283703434851,18972.83703434851
1996-11-22,Stock_11,SELL,100,303.3224456551485,30332.24456551485
1996-11-22,Stock_14,BUY,200,324.40254090370865,-64880.50818074173
1996-11-22,Stock_15,SELL,100,48.87839556630269,4887.83955663027
1996-12-02,Stock_10,SELL,100,210.2211447820332,21022.114478203323
1996-12-02,Stock_11,BUY,100,304.69557328217576,-30469.557328217576
1996-12-06,Stock_01,BUY,100,159.80217991859857,-15980.217991859858
1996-12-06,Stock_10,SELL,100,208.76128874013187,20876.128874013186
1996-12-06,Stock_11,BUY,100,298.7450752659843,-29874.507526598434
1996-12-06,Stock_14,SELL,100,330.89791245526925,33089.791245526925
1996-12-09,Stock_14,SELL,100,339.8443532929039,33984.43532929039
1996-12-09,Stock_15,BUY,100,51.1751919263786,-5117.51919263786
1996-12-11,Stock_03,BUY,100,195.8969827224722,-19589.69827224722
1996-12-11,Stock_09,SELL,100,187.50394856615577,18750.394856615578
1996-12-13,Stock_06,BUY,100,148.22714787364583,-14822.714787364583
1996-12-13,Stock_08,SELL,100,132.7669361300983,13276.69361300983
1996-12-16,Stock_03,BUY,100,198.62877502572712,-19862.877502572712
1996-12-16,Stock_09,SELL,100,193.5759962428035,19357.599624280352
1996-12-17,Stock_02,BUY,100,156.10789827184058,-15610.789827184059
1996-12-17,Stock_09,SELL,100,192.8473328964524,19284.73328964524
1996-12-18,Stock_02,BUY,100,155.94638357598558,-15594.638357598558
1996-12-18,Stock_03,SELL,100,198.01190246329384,19801.190246329385
1996-12-18,Stock_10,BUY,100,210.63829362497933,-21063.829362497934
1996-12-18,Stock_14,SELL,100,343.8887863979223,34388.87863979223
1996-12-20,Stock_11,BUY,100,294.59504238031053,-29459.50423803105
1996-12-20,Stock_14,SELL,100,355.16375221609457,35516.37522160946
1996-12-24,Stock_02,SELL,100,162.36674713845346,16236.674713845347
1996-12-24,Stock_03,BUY,100,202.50619499225309,-20250.619499225308
1996-12-25,Stock_01,SELL,100,163.81499730577093,16381.499730577092
1996-12-25,Stock_10,BUY,100,213.5579709912219,-21355.797099122192
1996-12-26,Stock_10,BUY,100,215.64352425937247,-21564.352425937246
1996-12-26,Stock_11,SELL,100,309.5780522218934,30957.80522218934
1996-12-27,Stock_02,BUY,100,165.63748447884018,-16563.74844788402
1996-12-27,Stock_03,SELL,100,203.8280324130828,20382.80324130828
1996-12-30,Stock_02,SELL,200,162.5686753732923,32513.735074658463
1996-12-30,Stock_03,BUY,100,204.00429250190612,-20400.429250190613
1996-12-30,Stock_09,BUY,100,202.31968290525737,-20231.968290525736
1996-12-31,Stock_01,SELL,100,171.33270390344876,17133.270390344875
1996-12-31,Stock_02,BUY,100,160.2265827847488,-16022.65827847488
1996-12-31,Stock_03,SELL,100,202.4180649478414,20241.80649478414
1996-12-31,Stock_11,BUY,100,309.5780522218934,-30957.80522218934
1997-01-01,Stock_01,SELL,100,170.18982280202923,17018.982280202923
1997-01-01,Stock_02,BUY,100,161.07454988013905,-16107.454988013904
1997-01-01,Stock_09,SELL,100,205.23422993197755,20523.422993197753
1997-01-01,Stock_10,BUY,100,214.6007302665172,-21460.07302665172
1997-01-02,Stock_11,SELL,100,306.679122096297,30667.912209629703
1997-01-02,Stock_14,BUY,100,356.51187041652764,-35651.18704165277
1997-01-03,Stock_10,SELL,100,214.39219924199412,21439.219924199413
1997-01-03,Stock_14,BUY,100,352.8352010676506,-35283.520106765056
1997-01-06,Stock_02,SELL,100,161.63989116136875,16163.989116136876
1997-01-06,Stock_03,SELL,100,203.38743252228903,20338.743252228902
1997-01-06,Stock_09,BUY,200,199.40510549034164,-39881.021098068326
1997-01-07,Stock_14,BUY,100,354.9186636050216,-35491.86636050216
1997-01-07,Stock_15,SELL,100,60.75967835943506,6075.967835943506
1997-01-08,Stock_10,BUY,100,216.68628353466767,-21668.628353466767
1997-01-08,Stock_11,SELL,100,309.2728694582537,30927.28694582537
1997-01-13,Stock_02,BUY,100,158.81334413816907,-15881.334413816907
1997-01-13,Stock_03,SELL,100,208.32228719359352,20832.22871935935
1997-01-14,Stock_03,SELL,100,207.26480215755032,20726.480215755033
1997-01-14,Stock_09,BUY,100,200.3766312953136,-20037.66312953136
1997-01-17,Stock_01,BUY,100,167.62465273949522,-16762.46527394952
1997-01-17,Stock_06,SELL,100,153.97992587616892,15397.992587616893
1997-01-17,Stock_08,BUY,100,143.37311238884772,-14337.311238884771
1997-01-17,Stock_11,SELL,100,305.45846525482455,30545.846525482455
1997-01-20,Stock_14,SELL,100,339.8443532929039,33984.43532929039
1997-01-20,Stock_15,BUY,100,58.47529602310394,-5847.529602310394
1997-01-21,Stock_02,SELL,100,153.84661283839617,15384.661283839618
1997-01-21,Stock_03,BUY,100,202.8586900042675,-20285.86900042675
1997-01-22,Stock_02,SELL,100,155.05799298017726,15505.799298017726
1997-01-22,Stock_09,BUY,100,182.40344188857773,-18240.344188857773
1997-01-23,Stock_06,BUY,100,146.82932136962512,-14682.932136962512
1997-01-23,Stock_08,SELL,100,138.40783079131015,13840.783079131015
1997-01-24,Stock_06,SELL,100,147.85088318891007,14785.088318891008
1997-01-24,Stock_08,BUY,100,137.13277410537458,-13713.277410537457
1997-01-30,Stock_01,BUY,100,162.29113513228123,-16229.113513228123
1997-01-30,Stock_14,SELL,100,353.9382306570107,35393.82306570107
1997-01-31,Stock_11,BUY,100,296.79212079664035,-29679.212079664034
1997-01-31,Stock_14,SELL,200,353.57057157249494,70714.11431449899
1997-01-31,Stock_15,BUY,100,58.52495211808317,-5852.495211808317
1997-02-05,Stock_14,BUY,100,354.3058112378074,-35430.58112378074
1997-02-05,Stock_15,SELL,100,60.87142198411131,6087.142198411131
1997-02-11,Stock_02,SELL,100,156.87510801930327,15687.510801930326
1997-02-11,Stock_03,BUY,100,198.2763051793451,-19827.630517934507
1997-02-14,Stock_11,SELL,100,291.97068212030496,29197.068212030495
1997-02-14,Stock_14,BUY,100,344.9917113156569,-34499.171131565694
1997-02-17,Stock_01,BUY,100,158.58308396832768,-15858.308396832768
1997-02-17,Stock_10,SELL,100,193.01555598393168,19301.555598393166
1997-02-17,Stock_11,SELL,100,293.25236067188814,29325.236067188813
1997-02-17,Stock_14,BUY,100,351.1195022864208,-35111.95022864208
1997-02-18,Stock_06,BUY,100,153.6304610444525,-15363.04610444525
1997-02-18,Stock_08,SELL,100,145.1018683091463,14510.18683091463
1997-02-19,Stock_02,BUY,100,148.03193436610164,-14803.193436610163
1997-02-19,Stock_06,SELL,100,153.73798868498062,15373.798868498063
1997-02-19,Stock_08,BUY,100,144.14561612799693,-14414.561612799693
1997-02-19,Stock_09,SELL,100,154.71504001441616,15471.504001441615
1997-02-19,Stock_14,BUY,100,350.26158747604,-35026.158747604
1997-02-19,Stock_15,SELL,100,60.88383252566151,6088.383252566151
1997-02-20,Stock_01,BUY,100,159.8275693395179,-15982.75693395179
1997-02-20,Stock_10,SELL,200,199.27212899448315,39854.42579889663
1997-02-20,Stock_11,BUY,100,299.23330460668456,-29923.330460668454
1997-02-25,Stock_14,SELL,100,363.00729430390095,36300.72943039009
1997-02-25,Stock_15,BUY,100,59.85337453558841,-5985.337453558841
1997-03-03,Stock_02,BUY,100,147.06282626810304,-14706.282626810304
1997-03-03,Stock_03,BUY,100,197.3069501877136,-19730.69501877136
1997-03-03,Stock_09,SELL,200,161.51570545512172,32303.141091024343
1997-03-04,Stock_01,SELL,100,155.5099546717311,15550.99546717311
1997-03-04,Stock_11,BUY,100,289.3463960733856,-28934.639607338562
1997-03-05,Stock_06,BUY,100,154.1210476986508,-15412.104769865082
1997-03-05,Stock_08,SELL,100,147.90703940150215,14790.703940150215
1997-03-05,Stock_10,SELL,100,191.49359022707628,19149.359022707627
1997-03-05,Stock_11,BUY,200,281.5954700332196,-56319.09400664392
1997-03-05,Stock_14,SELL,100,349.4036988335656,34940.36988335656
1997-03-11,Stock_02,SELL,100,148.6573929033746,14865.739290337462
1997-03-11,Stock_09,BUY,100,155.19310710638587,-15519.310710638587
1997-03-12,Stock_01,SELL,100,152.81780644720476,15281.780644720477
1997-03-12,Stock_02,BUY,100,148.12853039457738,-14812.853039457737
1997-03-12,Stock_03,SELL,100,197.5331892223398,19753.31892223398
1997-03-12,Stock_10,BUY,100,193.0641432092409,-19306.41432092409
1997-03-13,Stock_06,SELL,100,158.26140343592826,15826.140343592826
1997-03-13,Stock_08,BUY,100,151.73225987593676,-15173.225987593676
1997-03-14,Stock_10,BUY,200,186.1088966611862,-37221.77933223724
1997-03-14,Stock_11,SELL,100,278.4099104155283,27840.991041552832
1997-03-14,Stock_14,SELL,100,349.4036988335656,34940.36988335656
1997-03-18,Stock_01,SELL,100,153.83370938663197,15383.370938663196
1997-03-18,Stock_10,BUY,100,187.23070782074663,-18723.070782074665
1997-03-19,Stock_01,SELL,100,154.57026658115532,15457.026658115532
1997-03-19,Stock_11,BUY,100,277.5636771471005,-27756.367714710053
1997-03-21,Stock_06,BUY,100,164.58099915038065,-16458.099915038067
1997-03-21,Stock_08,SELL,100,165.1203651615858,16512.03651615858
1997-03-25,Stock_14,BUY,100,359.9433726506128,-35994.33726506128
1997-03-25,Stock_15,SELL,100,62.59388954241943,6259.388954241943
1997-04-01,Stock_06,SELL,100,169.42965547336533,16942.965547336535
1997-04-01,Stock_08,BUY,100,163.20777004935687,-16320.777004935686
1997-04-02,Stock_14,SELL,100,380.4100772607435,38041.00772607435
1997-04-02,Stock_15,BUY,100,64.41922809356602,-6441.922809356602
1997-04-03,Stock_02,BUY,100,152.15616739791895,-15215.616739791894
1997-04-03,Stock_03,BUY,100,207.1888145307368,-20718.88145307368
1997-04-03,Stock_09,SELL,200,167.03611621843825,33407.22324368765
1997-04-07,Stock_03,SELL,100,208.45214185640447,20845.214185640445
1997-04-07,Stock_09,BUY,100,162.10152908841644,-16210.152908841645
1997-04-08,Stock_02,SELL,100,153.254624720395,15325.462472039499
1997-04-08,Stock_09,BUY,100,164.8155596069773,-16481.55596069773
1997-04-09,Stock_01,BUY,100,162.4943126144271,-16249.431261442709
1997-04-09,Stock_10,SELL,100,192.16669428159256,19216.669428159257
1997-04-10,Stock_10,SELL,100,188.24034654374103,18824.034654374103
1997-04-10,Stock_11,BUY,100,275.7410037505438,-27574.100375054382
1997-04-11,Stock_01,SELL,100,161.02126034017166,16102.126034017167
1997-04-11,Stock_10,BUY,200,185.8845170704941,-37176.90341409882
1997-04-11,Stock_11,SELL,100,270.403264633661,27040.326463366102
1997-04-16,Stock_01,BUY,100,157.36398801805677,-15736.398801805677
1997-04-16,Stock_11,SELL,100,275.024940235274,27502.4940235274
1997-04-21,Stock_10,SELL,200,196.6539736373944,39330.794727478875
1997-04-21,Stock_11,BUY,100,273.0721156388309,-27307.21156388309
1997-04-21,Stock_14,BUY,100,405.0193184568785,-40501.931845687854
1997-04-24,Stock_03,SELL,100,205.2035481276675,20520.35481276675
1997-04-24,Stock_09,BUY,100,157.41369410604233,-15741.369410604233
1997-04-29,Stock_10,BUY,100,197.21487053778452,-19721.48705377845
1997-04-29,Stock_11,SELL,100,277.17309367454044,27717.309367454043
1997-04-29,Stock_14,SELL,100,416.1612989748723,41616.129897487226
1997-04-29,Stock_15,BUY,100,65.02767195581846,-6502.767195581846
1997-05-02,Stock_01,BUY,100,153.75751006647835,-15375.751006647835
1997-05-02,Stock_02,BUY,100,142.3107838005163,-14231.078380051631
1997-05-02,Stock_03,SELL,100,201.41350323658344,20141.350323658342
1997-05-02,Stock_10,SELL,100,191.26924535394423,19126.924535394424
1997-05-02,Stock_11,SELL,100,269.8174079780923,26981.74079780923
1997-05-02,Stock_14,BUY,100,399.7583917204744,-39975.83917204744
1997-05-06,Stock_01,BUY,100,145.43274598621983,-14543.274598621983
1997-05-06,Stock_11,SELL,100,262.7220803412318,26272.208034123178
1997-05-09,Stock_02,SELL,100,144.3856011451665,14438.560114516651
1997-05-09,Stock_03,BUY,200,198.25514088255747,-39651.02817651149
1997-05-09,Stock_09,SELL,100,155.19310710638587,15519.310710638587
1997-05-13,Stock_11,BUY,100,258.81637548853075,-25881.637548853076
1997-05-13,Stock_14,SELL,100,406.67844222453374,40667.84422245337
1997-05-19,Stock_14,BUY,100,392.1335871620251,-39213.35871620251
1997-05-19,Stock_15,SELL,100,60.07137384625317,6007.137384625316
1997-05-20,Stock_06,BUY,100,169.19784412988855,-16919.784412988854
1997-05-20,Stock_08,SELL,100,172.56591293471865,17256.591293471865
1997-05-23,Stock_10,BUY,100,183.3043948004552,-18330.439480045523
1997-05-23,Stock_11,SELL,100,266.82302127039816,26682.302127039817
1997-05-29,Stock_06,SELL,100,166.0829233076172,16608.29233076172
1997-05-29,Stock_08,BUY,100,165.4935893745142,-16549.35893745142
1997-05-30,Stock_02,BUY,100,135.02843740458815,-13502.843740458815
1997-05-30,Stock_03,SELL,100,193.2017309173571,19320.173091735713
1997-05-30,Stock_06,SELL,100,166.22077925701225,16622.077925701225
1997-05-30,Stock_08,BUY,100,168.0653314797492,-16806.533147974922
1997-06-03,Stock_06,BUY,100,166.02774810501407,-16602.774810501407
1997-06-03,Stock_08,SELL,100,169.02974107129083,16902.974107129085
1997-06-13,Stock_01,BUY,100,141.00861998015432,-14100.861998015433
1997-06-13,Stock_02,SELL,100,132.81351248640888,13281.351248640889
1997-06-13,Stock_03,BUY,100,184.0876196853881,-18408.76196853881
1997-06-13,Stock_10,SELL,100,186.55760376623036,18655.760376623035
1997-06-16,Stock_10,SELL,100,186.66981092035644,18666.981092035643
1997-06-16,Stock_14,BUY,100,354.4580037812625,-35445.80037812625
1997-06-19,Stock_10,SELL,100,190.82052089012004,19082.052089012002
1997-06-19,Stock_11,BUY,100,289.4108501387321,-28941.08501387321
1997-06-19,Stock_14,BUY,100,349.075814966734,-34907.5814966734
1997-06-19,Stock_15,SELL,100,54.79816817063812,5479.816817063812
1997-06-20,Stock_10,BUY,100,189.13779547138932,-18913.779547138933
1997-06-20,Stock_11,SELL,100,289.21561406226664,28921.561406226665
1997-06-23,Stock_06,SELL,100,169.6112970981159,16961.12970981159
1997-06-23,Stock_08,BUY,100,166.13647196336365,-16613.647196336366
1997-06-25,Stock_10,SELL,100,198.448854133911,19844.8854133911
1997-06-25,Stock_11,BUY,100,295.33450157099827,-29533.450157099825
1997-06-30,Stock_03,BUY,100,187.51668874636337,-18751.668874636336
1997-06-30,Stock_09,SELL,100,153.2192570602794,15321.92570602794
1997-07-04,Stock_01,SELL,200,148.56982246039794,29713.964492079587
1997-07-04,Stock_02,BUY,100,141.67323208199457,-14167.323208199457
1997-07-04,Stock_09,SELL,100,158.89405505095112,15889.405505095112
1997-07-04,Stock_10,BUY,100,203.16046100406484,-20316.046100406485
1997-07-04,Stock_11,BUY,100,304.70815240028315,-30470.815240028314
1997-07-09,Stock_02,SELL,100,139.13010778769993,13913.010778769993
1997-07-09,Stock_09,BUY,100,152.47909178192276,-15247.909178192276
1997-07-10,Stock_03,SELL,100,190.40433181062383,19040.433181062384
1997-07-10,Stock_09,BUY,100,152.47909178192276,-15247.909178192276
1997-07-14,Stock_14,SELL,100,335.171681091725,33517.168109172504
1997-07-14,Stock_15,BUY,100,53.32775578617125,-5332.775578617126
1997-07-15,Stock_10,BUY,100,199.79502752538352,-19979.502752538352
1997-07-15,Stock_14,SELL,100,333.8261273461163,33382.612734611634
1997-07-16,Stock_01,BUY,100,139.4534830092753,-13945.34830092753
1997-07-16,Stock_06,BUY,100,169.55617112978038,-16955.617112978038
1997-07-16,Stock_08,SELL,100,165.30064493958724,16530.064493958726
1997-07-16,Stock_11,SELL,100,307.31189997560244,30731.189997560243
1997-07-17,Stock_11,SELL,100,306.4656852604462,30646.56852604462
1997-07-17,Stock_14,BUY,100,328.7642598734782,-32876.425987347815
1997-07-23,Stock_01,BUY,100,137.2280032113347,-13722.80032113347
1997-07-23,Stock_10,SELL,100,200.8046488895979,20080.46488895979
1997-08-06,Stock_14,BUY,100,302.4298209461007,-30242.982094610066
1997-08-06,Stock_15,SELL,100,51.28692858666566,5128.692858666566
1997-08-07,Stock_02,BUY,200,130.5985875682296,-26119.71751364592
1997-08-07,Stock_03,SELL,100,185.8923855905867,18589.23855905867
1997-08-07,Stock_09,SELL,100,145.7680259357171,14576.80259357171
1997-08-15,Stock_01,SELL,100,137.5229552975376,13752.295529753761
1997-08-15,Stock_06,BUY,100,173.24993923670803,-17324.9939236708
1997-08-15,Stock_08,SELL,100,172.05916532449203,17205.916532449202
1997-08-15,Stock_11,BUY,100,315.5138560470214,-31551.385604702144
1997-08-18,Stock_01,SELL,100,138.19328259590137,13819.328259590136
1997-08-18,Stock_03,BUY,100,191.30673363744745,-19130.673363744747
1997-08-18,Stock_09,SELL,100,155.9333179670358,15593.33179670358
1997-08-18,Stock_10,BUY,100,206.75029143221823,-20675.029143221822
1997-08-21,Stock_01,SELL,100,142.0006863684432,14200.06863684432
1997-08-21,Stock_11,BUY,100,311.02229453875174,-31102.229453875174
1997-08-22,Stock_01,SELL,100,146.21031447165936,14621.031447165937
1997-08-22,Stock_02,SELL,100,143.19082671437528,14319.082671437527
1997-08-22,Stock_03,BUY,100,199.51845562540908,-19951.845562540908
1997-08-22,Stock_10,BUY,100,210.67660445250976,-21067.66044525098
1997-08-25,Stock_06,SELL,100,178.800807507635,17880.0807507635
1997-08-25,Stock_08,BUY,100,179.32567356866943,-17932.567356866944
1997-08-27,Stock_02,SELL,100,141.69413117117082,14169.413117117083
1997-08-27,Stock_06,BUY,100,180.61364606502505,-18061.364606502506
1997-08-27,Stock_08,SELL,100,183.477866041608,18347.7866041608
1997-08-27,Stock_09,BUY,100,167.05401486560137,-16705.40148656014
1997-09-01,Stock_01,BUY,200,139.39987794443522,-27879.975588887042
1997-09-01,Stock_10,SELL,100,213.14458900354265,21314.458900354264
1997-09-01,Stock_11,SELL,100,324.62711171017565,32462.711171017567
1997-09-01,Stock_14,SELL,100,317.6153971961088,31761.53971961088
1997-09-01,Stock_15,BUY,100,56.57280596842583,-5657.280596842584
1997-09-03,Stock_10,BUY,100,197.30461543054932,-19730.46154305493
1997-09-03,Stock_11,SELL,100,312.3241776030472,31232.417760304717
1997-09-04,Stock_02,BUY,100,137.5181285652596,-13751.81285652596
1997-09-04,Stock_06,SELL,100,177.32269632451423,17732.26963245142
1997-09-04,Stock_08,BUY,100,180.4934436704596,-18049.34436704596
1997-09-04,Stock_09,SELL,100,171.54874805952377,17154.87480595238
1997-09-09,Stock_06,BUY,100,175.78876989331098,-17578.8769893311
1997-09-09,Stock_08,SELL,100,178.2875750338069,17828.75750338069
1997-09-11,Stock_06,SELL,100,171.74478202922973,17174.478202922972
1997-09-11,Stock_08,BUY,100,174.39484669463042,-17439.484669463043
1997-09-12,Stock_03,SELL,100,185.37106693410183,18537.106693410184
1997-09-12,Stock_09,BUY,100,162.05986687235423,-16205.986687235423
1997-09-15,Stock_02,BUY,100,126.85078717744254,-12685.078717744254
1997-09-15,Stock_03,SELL,100,187.223861448598,18722.3861448598
1997-09-16,Stock_10,SELL,100,185.90697933185533,18590.697933185533
1997-09-16,Stock_11,BUY,100,301.1930124668708,-30119.301246687082
1997-09-24,Stock_01,BUY,100,126.4358532786516,-12643.585327865161
1997-09-24,Stock_11,SELL,100,304.4477201276094,30444.77201276094
1997-09-25,Stock_02,SELL,100,123.10892380150248,12310.892380150248
1997-09-25,Stock_03,SELL,100,183.59239778962703,18359.239778962703
1997-09-25,Stock_09,BUY,200,154.31897546806556,-30863.795093613113
1997-09-25,Stock_10,BUY,100,168.5861629519022,-16858.61629519022
1997-09-25,Stock_11,SELL,100,301.9741423054481,30197.414230544808
1997-10-06,Stock_03,BUY,100,191.2999892479836,-19129.99892479836
1997-10-06,Stock_09,SELL,100,161.81016706974077,16181.016706974076
1997-10-08,Stock_03,SELL,100,190.8367906193596,19083.67906193596
1997-10-08,Stock_09,BUY,100,149.7742688866054,-14977.42688866054
1997-10-10,Stock_06,SELL,100,157.04690893318042,15704.690893318042
1997-10-10,Stock_08,BUY,100,158.3048034038887,-15830.48034038887
1997-10-13,Stock_10,SELL,100,183.6184845663521,18361.84845663521
1997-10-13,Stock_11,BUY,100,308.28834010373134,-30828.834010373135
1997-10-17,Stock_02,SELL,100,131.44019926853187,13144.019926853187
1997-10-17,Stock_03,BUY,100,186.29746419134992,-18629.74641913499
1997-10-20,Stock_03,BUY,100,176.1442136693046,-17614.42136693046
1997-10-20,Stock_09,SELL,100,152.57100087928245,15257.100087928246
1997-10-21,Stock_02,SELL,100,130.07578161149112,13007.578161149113
1997-10-21,Stock_03,BUY,100,176.7741597777321,-17677.41597777321
1997-10-22,Stock_01,SELL,100,118.9416571294581,11894.165712945809
1997-10-22,Stock_11,BUY,100,294.81378545182315,-29481.378545182313
1997-10-23,Stock_14,SELL,100,253.83604498263105,25383.604498263107
1997-10-23,Stock_15,BUY,100,41.45039046196256,-4145.039046196256
1997-10-27,Stock_01,BUY,100,120.00077643489053,-12000.077643489052
1997-10-27,Stock_06,BUY,100,154.56468127294215,-15456.468127294214
1997-10-27,Stock_08,SELL,100,153.39501034700453,15339.501034700454
1997-10-27,Stock_11,SELL,100,307.7024463416195,30770.24463416195
1997-10-29,Stock_02,BUY,100,132.3911974789602,-13239.11974789602
1997-10-29,Stock_03,SELL,100,184.22234389805453,18422.234389805453
1997-11-04,Stock_01,BUY,100,108.3238013009943,-10832.380130099431
1997-11-04,Stock_10,SELL,100,167.37460689957695,16737.460689957694
1997-11-10,Stock_01,SELL,200,111.52793845666484,22305.587691332967
1997-11-10,Stock_06,SELL,100,153.61514918721608,15361.514918721608
1997-11-10,Stock_08,BUY,100,144.74934516362867,-14474.934516362868
1997-11-10,Stock_10,BUY,100,172.19842092385684,-17219.842092385683
1997-11-10,Stock_11,BUY,100,287.0674420697287,-28706.74420697287
1997-11-12,Stock_01,BUY,100,108.739395840483,-10873.9395840483
1997-11-12,Stock_10,SELL,100,170.62788530047223,17062.788530047223
1997-11-14,Stock_14,BUY,100,246.55718014640945,-24655.718014640945
1997-11-14,Stock_15,SELL,100,39.66308095802973,3966.308095802973
1997-11-20,Stock_01,SELL,100,109.23543679897634,10923.543679897633
1997-11-20,Stock_10,BUY,100,173.74652900344026,-17374.652900344026
1997-11-24,Stock_06,BUY,100,153.13475402641942,-15313.475402641941
1997-11-24,Stock_08,SELL,100,147.8932454121121,14789.32454121121
1997-11-25,Stock_02,SELL,200,130.49193049110372,26098.386098220744
1997-11-25,Stock_03,BUY,100,166.41709279946457,-16641.709279946455
1997-11-25,Stock_09,BUY,100,149.82421188594765,-14982.421188594764
1997-12-04,Stock_11,BUY,100,296.96186467800334,-29696.186467800333
1997-12-04,Stock_14,SELL,100,273.916825309599,27391.6825309599
1997-12-05,Stock_03,BUY,100,168.65894798974728,-16865.89479897473
1997-12-05,Stock_09,SELL,100,153.56984567202963,15356.984567202962
1997-12-05,Stock_14,SELL,100,275.58272656500435,27558.272656500434
1997-12-05,Stock_15,BUY,100,41.1968658020006,-4119.68658020006
1997-12-09,Stock_01,BUY,100,115.2683358981566,-11526.83358981566
1997-12-09,Stock_10,SELL,100,180.6344408437513,18063.44408437513
1997-12-10,Stock_01,SELL,100,113.83382585186554,11383.382585186555
1997-12-10,Stock_03,SELL,100,170.5117425042434,17051.174250424338
1997-12-10,Stock_09,BUY,100,154.06923008315883,-15406.923008315884
1997-12-10,Stock_10,BUY,100,178.97416032760185,-17897.416032760186
1997-12-15,Stock_01,BUY,100,109.83871894454546,-10983.871894454547
1997-12-15,Stock_10,BUY,200,177.919649158225,-35583.929831645
1997-12-15,Stock_11,SELL,200,308.54871671659043,61709.743343318085
1997-12-15,Stock_15,SELL,100,45.35457829543928,4535.457829543928
1997-12-16,Stock_02,BUY,200,135.54619291413292,-27109.238582826583
1997-12-16,Stock_03,SELL,100,171.43813976149147,17143.813976149147
1997-12-16,Stock_09,SELL,100,152.57100087928245,15257.100087928246
1997-12-18,Stock_01,BUY,100,110.29453281136205,-11029.453281136204
1997-12-18,Stock_10,SELL,100,179.6023745769557,17960.23745769557
1997-12-18,Stock_11,SELL,100,318.31295101843546,31831.295101843545
1997-12-18,Stock_14,BUY,100,295.44576374305734,-29544.576374305732
1997-12-19,Stock_02,BUY,200,126.77433316913567,-25354.866633827136
1997-12-19,Stock_03,SELL,100,172.36452443592336,17236.452443592334
1997-12-19,Stock_09,SELL,100,152.82068548779816,15282.068548779816
1997-12-24,Stock_03,SELL,100,172.5683283093294,17256.832830932937
1997-12-24,Stock_09,BUY,100,147.7266970781598,-14772.66970781598
1997-12-26,Stock_10,SELL,100,178.81711544465338,17881.71154446534
1997-12-26,Stock_11,BUY,200,310.3062495767535,-62061.249915350694
1997-12-26,Stock_14,SELL,100,298.649422016368,29864.9422016368
1997-12-29,Stock_14,SELL,100,306.14610850522376,30614.610850522375
1997-12-29,Stock_15,BUY,100,43.19967091868163,-4319.967091868163
1997-12-30,Stock_01,SELL,100,113.25736176741428,11325.736176741428
1997-12-30,Stock_10,BUY,100,183.3716774318588,-18337.16774318588
1998-01-02,Stock_01,SELL,100,112.41274812918014,11241.274812918015
1998-01-02,Stock_02,SELL,100,130.5336987851533,13053.369878515328
1998-01-02,Stock_03,BUY,200,175.56982069424052,-35113.9641388481
1998-01-02,Stock_09,SELL,100,154.5686600765813,15456.86600765813
1998-01-02,Stock_10,BUY,100,172.75930046546702,-17275.930046546702
1998-01-05,Stock_02,SELL,100,131.61973419904837,13161.973419904836
1998-01-05,Stock_06,SELL,100,159.63431740052258,15963.431740052258
1998-01-05,Stock_08,BUY,100,149.975986560137,-14997.598656013699
1998-01-05,Stock_09,BUY,100,155.56747448113296,-15556.747448113296
1998-01-09,Stock_10,SELL,100,179.3780123450436,17937.80123450436
1998-01-09,Stock_11,BUY,100,308.41849130361777,-30841.849130361777
1998-01-12,Stock_03,SELL,100,178.33049056059153,17833.049056059153
1998-01-12,Stock_09,BUY,100,150.82304148459707,-15082.304148459707
1998-01-14,Stock_10,BUY,100,173.34265962721847,-17334.265962721845
1998-01-14,Stock_11,SELL,100,303.5364390891457,30353.643908914568
1998-01-16,Stock_03,BUY,100,168.88129893417886,-16888.129893417885
1998-01-16,Stock_09,SELL,100,144.18080490125126,14418.080490125127
1998-01-16,Stock_11,SELL,100,302.1043491651492,30210.434916514918
1998-01-16,Stock_14,BUY,100,308.64506505995723,-30864.506505995723
1998-01-19,Stock_10,SELL,200,175.78823399323025,35157.64679864605
